,address,zip,county,bed,bath,sqft,lot_size,year_built,amenities,annual_taxes,annual_assoc_fee,schools,price,lat,long
1627,"2760 Lenox Road  Unit: 4Atlanta, GA 30324",30324,Fulton,4.0,4.5,3952.0,,2023,3.0,10276,3600.0,2,1500000,33.8298387,-84.3557864
1628,"1756 N Akin Drive NEAtlanta, GA 30345",30345,DeKalb,4.0,4.5,4100.0,0.5,2019,3.0,20666,0.0,2,1500000,33.8334638,-84.28667569999999
1629,"3667 Peachtree Road NE Unit: UNIT 6Atlanta, GA 30319",30319,Fulton,3.0,3.5,2500.0,0.031,2018,,7009,0.0,2,1500000,33.8540107,-84.35528889999999
1630,"3667 Peachtree Road NE Unit: 6Atlanta, GA 30319",30319,Fulton,3.0,3.5,2900.0,0.031,2019,,12145,0.0,2,1500000,33.8540107,-84.35528889999999
1631,"1106 Mantissa Street NWAtlanta, GA 30318",30318,Fulton,6.0,5.0,4771.0,0.3,2024,4.0,3086,0.0,2,1500000,33.8061637,-84.4246821
1632,"23 Paces West Drive NWAtlanta, GA 30327",30327,Fulton,3.0,3.0,2688.0,0.062,1929,7.0,8023,0.0,2,1500000,33.8519923,-84.42815999999999
1633,"1030 Rosedale Road NEAtlanta, GA 30306",30306,DeKalb,4.0,3.0,3380.0,,1990,4.0,0,0.0,2,1500000,33.7827557,-84.34848579999999
1634,"1091 Brixton Lane NEAtlanta, GA 30324",30324,Fulton,4.0,4.5,3952.0,,2023,3.0,15934,0.0,2,1500000,33.8297842,-84.3557209
1635,"2760 Lenox Road  Unit: 4Atlanta, GA 30324",30324,Fulton,4.0,4.5,3952.0,,2023,3.0,10276,3600.0,2,1500000,33.8298387,-84.3557864
1636,"3180 Ferncliff NEAtlanta, GA 30324",30324,Fulton,6.0,5.0,,0.414,2000,4.0,19221,500.0,2,1549000,33.8431899,-84.356382
1637,"5300 New London TraceAtlanta, GA 30327",30327,Fulton,5.0,4.0,4991.0,0.966,1970,3.0,11919,0.0,2,1574000,33.9006649,-84.4075536
1638,"672 NE Timm Valley Road NE Unit: AAtlanta, GA 30305",30305,Fulton,6.0,6.5,,,2023,4.0,4354,0.0,2,1575000,33.8367201,-84.3632003
1639,"3286 Northside Parkway NW Unit: 1005Atlanta, GA 30327",30327,Fulton,3.0,4.0,4701.0,0.108,2001,7.0,18102,52392.0,2,1575000,33.8442496,-84.4263811
1640,"664 NE Timm Valley NE Unit: BAtlanta, GA 30305",30305,Fulton,6.0,6.5,,0.309,2023,3.0,4354,0.0,2,1575000,33.8366953,-84.3637372
1641,"664 Timm Valley NEAtlanta, GA 30305",30305,Fulton,6.0,6.5,,0.309,2023,3.0,4354,0.0,2,1575000,33.8366953,-84.3637372
1642,"1165 Shepherds Lane NEAtlanta, GA 30324",30324,DeKalb,5.0,5.5,4047.0,0.3,2020,6.0,17117,0.0,2,1575000,33.8131037,-84.3397233
1643,"4769 Winters Chapel RoadAtlanta, GA 30360",30360,Gwinnett,3.0,1.0,1209.0,1.04,1955,3.0,3731,0.0,2,1580000,33.9348473,-84.2661715
1644,"2987 Northside Drive NWAtlanta, GA 30305",30305,Fulton,3.0,7.5,,0.548,2006,3.0,15576,0.0,2,1599000,33.8360866,-84.4071098
1645,"102 Kirkwood Road NEAtlanta, GA 30317",30317,DeKalb,5.0,4.5,3250.0,0.2,2024,7.0,1086,0.0,2,1599900,33.7547228,-84.32200259999999
1646,"2340 Cottage Grove Avenue SEAtlanta, GA 30317",30317,DeKalb,5.0,4.5,3326.0,0.4,2024,7.0,1086,0.0,2,1599900,33.7489901,-84.31083629999999
1647,"2175 James AlleyAtlanta, GA 30345",30345,DeKalb,6.0,4.0,4000.0,0.087,2024,7.0,3731,4020.0,2,1600000,33.8409019,-84.3005003
1648,"677 Timm Valley Road NEAtlanta, GA 30305",30305,Fulton,5.0,5.5,5591.0,0.153,2016,,17783,0.0,2,1625000,33.8362479,-84.3631959
1649,"3234 Andrews Court NWAtlanta, GA 30305",30305,Fulton,6.0,7.5,5186.0,0.41,1985,,19975,0.0,2,1649900,33.8436648,-84.3892133
1650,"796 E MorningsideAtlanta, GA 30324",30324,Fulton,6.0,6.5,4412.0,0.229,2022,7.0,4197,0.0,2,1650000,33.798944,-84.3610029
1651,"3071 Westminster Circle NWAtlanta, GA 30327",30327,Fulton,5.0,6.0,4705.0,0.479,2003,2.0,17393,0.0,2,1650000,33.8386909,-84.4233598
1652,"30 Chevaux CourtAtlanta, GA 30342",30342,Fulton,4.0,4.5,4625.0,1.21,1980,,14142,375.0,2,1650000,33.9032353,-84.388577
1653,"1560 BARRINGTON Court NWAtlanta, GA 30327",30327,Fulton,7.0,6.5,6283.0,0.317,1985,,15259,0.0,2,1650000,33.8376644,-84.43337009999999
1654,"560 Morgan Street NEAtlanta, GA 30308",30308,Fulton,,,,0.215,2003,,11893,0.0,2,1674000,33.7694015,-84.3689117
1655,"560 Morgan Street NEAtlanta, GA 30308",30308,Fulton,6.0,4.5,,0.215,2003,,11893,0.0,2,1674000,33.7694015,-84.3689117
1656,"3344 Peachtree Road NE Unit: 3204Atlanta, GA 30326",30326,Fulton,2.0,2.5,2452.0,,2009,5.0,22253,2453.0,2,1690000,33.8468775,-84.368714
1657,"2724 Rolander NEAtlanta, GA 30305",30305,Fulton,4.0,4.5,,,2023,6.0,0,3456.0,2,1690400,33.8329164,-84.38085869999999
1658,"1301 Peachtree Street NE Unit: 1FAtlanta, GA 30309",30309,Fulton,2.0,2.5,2473.0,0.057,2017,6.0,24570,0.0,2,1695000,33.7902683,-84.3846106
1659,"297 Oxford NEAtlanta, GA 30307",30307,DeKalb,5.0,3.5,4186.0,0.3,1910,6.0,9585,0.0,2,1699000,33.7623554,-84.3228338
1660,"1099 VistaAtlanta, GA 30324",30324,DeKalb,5.0,5.5,5124.0,0.3,2018,,16283,0.0,2,1700000,33.81842,-84.3594626
1661,"3630 NE Peachtree  Unit: 2204Atlanta, GA 30326",30326,Fulton,3.0,2.5,,0.05,2010,3.0,10551,0.0,2,1700000,33.849145,-84.3620913
1662,"40 12th Street NE Unit: 1004Atlanta, GA 30309",30309,Fulton,3.0,3.5,2352.0,,2021,7.0,0,23904.0,2,1739840,33.784818,-84.38642569999999
1663,"546 John Wesley Dobbs AvenueAtlanta, GA 30312",30312,Fulton,5.0,3.5,3859.0,0.172,2008,5.0,10507,0.0,2,1749000,33.7595285,-84.36946329999999
1664,"2165 Bonnavit Court NEAtlanta, GA 30345",30345,DeKalb,5.0,6.5,5050.0,0.672,1962,1.0,7614,0.0,2,1750000,33.833384,-84.29999860000001
1665,"1380 Elva Drive SWAtlanta, GA 30331",30331,Fulton,8.0,9.5,,1.219,2021,,34560,0.0,2,1750000,33.7173004,-84.55632870000001
1666,"1585 S Ponce De Leon Avenue  Unit: M4Atlanta, GA 30307",30307,DeKalb,3.0,3.5,2730.0,0.12,2022,7.0,0,4680.0,2,1750000,33.7729552,-84.3355438
1667,"1081 Brixton Lane NEAtlanta, GA 30324",30324,Fulton,4.0,4.5,3952.0,,2023,3.0,15934,0.0,2,1750000,33.8297753,-84.35580139999999
1668,"2300 Meadowvale Drive NEAtlanta, GA 30345",30345,DeKalb,8.0,7.0,7452.0,0.5,2008,2.0,13092,0.0,2,1750000,33.8512303,-84.2949
1669,"2760 Lenox Road  Unit: 3Atlanta, GA 30324",30324,Fulton,4.0,4.5,3952.0,,2023,3.0,10276,3600.0,2,1750000,33.8298387,-84.3557864
1670,"2165 Bonnavit Court NEAtlanta, GA 30345",30345,DeKalb,5.0,6.5,5050.0,0.672,1962,1.0,7614,0.0,2,1750000,33.833384,-84.29999860000001
1671,"1380 Elva Drive SWAtlanta, GA 30331",30331,Fulton,8.0,9.5,,1.219,2021,,34560,0.0,2,1750000,33.7173004,-84.55632870000001
1672,"1585 S Ponce De Leon Avenue  Unit: M4Atlanta, GA 30307",30307,DeKalb,3.0,3.5,2730.0,0.12,2022,7.0,0,4680.0,2,1750000,33.7729552,-84.3355438
1673,"1081 Brixton Lane NEAtlanta, GA 30324",30324,Fulton,4.0,4.5,3952.0,,2023,3.0,15934,0.0,2,1750000,33.8297753,-84.35580139999999
1674,"2300 Meadowvale Drive NEAtlanta, GA 30345",30345,DeKalb,8.0,7.0,7452.0,0.5,2008,2.0,13092,0.0,2,1750000,33.8512303,-84.2949
1675,"2760 Lenox Road  Unit: 3Atlanta, GA 30324",30324,Fulton,4.0,4.5,3952.0,,2023,3.0,10276,3600.0,2,1750000,33.8298387,-84.3557864
1676,"2711 Southwell NEAtlanta, GA 30305",30305,Fulton,3.0,3.5,,,2023,6.0,1,3456.0,2,1757529,33.8328494,-84.381252
1677,"2713 Southwell NEAtlanta, GA 30305",30305,Fulton,3.0,3.5,,,2023,7.0,0,3456.0,2,1778528,33.8328494,-84.381252
1678,"1185 Empire NEAtlanta, GA 30329",30329,DeKalb,7.0,5.5,,0.4,1995,3.0,12334,300.0,2,1800000,33.8136198,-84.32065539999999
1679,"318 Sandy Springs  Unit: 320Atlanta, GA 30328",30328,Fulton,2.0,2.5,1829.0,,2024,6.0,0,12499.0,2,1875000,33.9270754,-84.38176159999999
1680,"645 NW Northway LaneAtlanta, GA 30342",30342,Fulton,4.0,4.5,4811.0,0.429,2021,,13453,0.0,2,1900000,33.88698,-84.3638702
1681,"40 12th NE Unit: 1804Atlanta, GA 30309",30309,Fulton,3.0,3.5,2352.0,,2021,7.0,0,23904.0,2,1912335,33.784818,-84.38642569999999
1682,"2703 Southwell Street NEAtlanta, GA 30305",30305,Fulton,4.0,4.5,,,2024,5.0,0,3456.0,2,1950000,33.8328494,-84.381252
1683,"160 Huntington Road NEAtlanta, GA 30309",30309,Fulton,5.0,3.5,3949.0,0.28,1925,7.0,21471,0.0,2,1950000,33.8044496,-84.387838
1684,"4181 Whitewater Creek Road NWAtlanta, GA 30327",30327,Fulton,5.0,4.5,5079.0,1.029,1968,,9418,0.0,2,1950000,33.8717959,-84.4403435
1685,"3630 Peachtree Road NE Unit: 2004Atlanta, GA 30326",30326,Fulton,2.0,2.5,2214.0,0.051,2010,7.0,19934,2233.0,2,1950000,33.8558253,-84.35889329999999
1686,"40 12th Street NE Unit: 1406Atlanta, GA 30309",30309,Fulton,4.0,3.5,,,2021,7.0,0,23436.0,2,1995000,33.784818,-84.38642569999999
1687,"809 Peachtree Battle Avenue NWAtlanta, GA 30327",30327,Fulton,4.0,4.0,5105.0,2.3,1994,6.0,14041,0.0,2,1995000,33.8262775,-84.41468139999999
1688,"1104 Citadel Drive NEAtlanta, GA 30324",30324,DeKalb,4.0,4.5,4141.0,0.4,2010,4.0,18924,0.0,2,1995000,33.8206762,-84.3444997
1689,"1081 Cumberland Road NEAtlanta, GA 30306",30306,Fulton,5.0,4.5,4800.0,0.187,2005,4.0,16130,0.0,2,1995000,33.7954965,-84.35169909999999
1690,"872 Durant Place NEAtlanta, GA 30309",30309,Fulton,6.0,6.0,4840.0,0.159,2020,8.0,16445,0.0,2,1998000,33.7784145,-84.3755047
1691,"3184 Andrews Court NWAtlanta, GA 30305",30305,Fulton,6.0,5.5,7026.0,0.413,1985,,14055,0.0,2,1999900,33.8420799,-84.3895764
1692,"3760 Cloudland NWAtlanta, GA 30327",30327,Fulton,4.0,3.5,,1.069,1961,,19340,0.0,2,1999999,33.8569776,-84.437985
1693,"40 12th Street NE Unit: 1405Atlanta, GA 30309",30309,Fulton,3.0,3.0,2547.0,,2021,7.0,0,25884.0,2,2070344,33.784818,-84.38642569999999
1694,"40 12th Street NE Unit: 1206Atlanta, GA 30309",30309,Fulton,4.0,3.5,2537.0,,2021,7.0,0,25788.0,2,2071976,33.784818,-84.38642569999999
1695,"3793 Club Drive NEAtlanta, GA 30319",30319,Fulton,5.0,4.0,,0.805,1939,6.0,22321,0.0,2,2095000,33.8587086,-84.3492959
1696,"4221 Club Drive NEAtlanta, GA 30319",30319,Fulton,5.0,6.0,5346.0,0.054,1935,4.0,17606,0.0,2,2095000,33.8702423,-84.35636699999999
1697,"3295 Stillhouse RoadAtlanta, GA 30339",30339,Cobb,5.0,6.0,7140.0,0.65,2000,,6837,2750.0,2,2095000,33.872823,-84.4598031
1698,"2380 Greenglade RoadAtlanta, GA 30345",30345,DeKalb,7.0,6.5,6097.0,0.25,2023,7.0,5874,0.0,2,2150000,33.8400574,-84.29202169999999
1699,"2520 Peachtree Road NW Unit: 601Atlanta, GA 30305",30305,Fulton,2.0,3.0,2528.0,,2022,6.0,0,0.0,2,2150000,33.8238202,-84.3880037
1700,"229 Peachtree Hills Avenue NE Unit: 447Atlanta, GA 30305",30305,Fulton,1.0,2.5,2821.0,0.065,2019,5.0,20093,48000.0,2,2200000,33.8174039,-84.3795896
1701,"750 Park Avenue NE Unit: 27NAtlanta, GA 30326",30326,Fulton,2.0,2.5,,0.065,1999,5.0,16116,24360.0,2,2200000,33.8553089,-84.3618595
1702,"675 Sherwood Road NEAtlanta, GA 30324",30324,Fulton,5.0,5.5,3250.0,0.276,2023,5.0,7589,0.0,2,2250000,33.7981709,-84.3650279
1703,"40 W 12th Street  Unit: 1903Atlanta, GA 30309",30309,Fulton,3.0,3.0,2071.0,,2021,7.0,33702,0.0,2,2250000,33.7971137,-84.3804888
1704,"4415 Jett Road NWAtlanta, GA 30327",30327,Fulton,6.0,6.5,5496.0,0.57,2004,8.0,0,0.0,2,2250000,33.8752661,-84.4036623
1705,"3171 Habersham Road NWAtlanta, GA 30305",30305,Fulton,5.0,4.5,6771.0,0.909,1940,3.0,27867,0.0,2,2250000,33.8415948,-84.39580199999999
1706,"697 Kendall Street NEAtlanta, GA 30312",30312,Fulton,4.0,5.0,,0.117,2020,5.0,18182,0.0,2,2250000,33.7620734,-84.3641963
1707,"675 Sherwood Road NEAtlanta, GA 30324",30324,Fulton,5.0,5.5,3250.0,0.276,2023,5.0,7589,0.0,2,2250000,33.7981709,-84.3650279
1708,"40 W 12th Street  Unit: 1903Atlanta, GA 30309",30309,Fulton,3.0,3.0,2071.0,,2021,7.0,33702,0.0,2,2250000,33.7971137,-84.3804888
1709,"4415 Jett Road NWAtlanta, GA 30327",30327,Fulton,6.0,6.5,5496.0,0.57,2004,8.0,0,0.0,2,2250000,33.8752661,-84.4036623
1710,"3171 Habersham Road NWAtlanta, GA 30305",30305,Fulton,5.0,4.5,6771.0,0.909,1940,3.0,27867,0.0,2,2250000,33.8415948,-84.39580199999999
1711,"697 Kendall Street NEAtlanta, GA 30312",30312,Fulton,4.0,5.0,,0.117,2020,5.0,18182,0.0,2,2250000,33.7620734,-84.3641963
1712,"1290 W Wesley Road NWAtlanta, GA 30327",30327,Fulton,4.0,4.5,5804.0,1.6,1937,9.0,27747,0.0,2,2295000,33.8290871,-84.4306831
1713,"3140 W Andrews DriveAtlanta, GA 30305",30305,Fulton,4.0,6.0,4970.0,0.972,1940,3.0,29332,0.0,2,2350000,33.8409307,-84.39409839999999
1714,"1225 Holly Street Nw Units A And BAtlanta, GA 30318",30318,Fulton,,,,0.27,2023,4.0,0,0.0,2,2365000,33.7882541,-84.3955959
1715,"1608 Nancy Creek Ridge NWAtlanta, GA 30327",30327,Fulton,5.0,4.0,4406.0,2.15,1983,,14556,0.0,2,2395000,33.8494211,-84.4386207
1716,"603 Boulevard SEAtlanta, GA 30312",30312,Fulton,7.0,5.5,4916.0,0.651,1893,6.0,9507,0.0,2,2399000,33.7379508,-84.3686388
1717,"704 Durant Place NEAtlanta, GA 30308",30308,Fulton,,,,0.104,1985,6.0,6804,0.0,2,2399900,33.7738872,-84.376198
1718,"8186 Hewlett RoadAtlanta, GA 30350",30350,Fulton,6.0,7.0,8079.0,1.48,2004,,13676,2000.0,2,2400000,33.9790331,-84.331238
1719,"1585 S Ponce De Leon #mh2 AvenueAtlanta, GA 30307",30307,DeKalb,6.0,6.5,4495.0,0.12,2022,7.0,0,8604.0,2,2425000,33.7724417,-84.3279093
1720,"346 Woodward Way NWAtlanta, GA 30305",30305,Fulton,4.0,3.5,3098.0,0.344,1945,2.0,26131,0.0,2,2450000,33.8171629,-84.3990784
1721,"11 Palisades Road NEAtlanta, GA 30309",30309,Fulton,4.0,3.5,4000.0,0.434,1920,8.0,26488,0.0,2,2490000,33.8046397,-84.3920254
1722,"748 Charles Allen Drive NEAtlanta, GA 30308",30308,Fulton,4.0,4.5,,0.172,2024,4.0,4189,0.0,2,2495000,33.7750483,-84.3730361
1723,"82 Blackland Road NWAtlanta, GA 30342",30342,Fulton,6.0,7.5,,0.638,1996,1.0,31845,0.0,2,2495000,33.8562744,-84.3883512
1724,"3673 Randall Mill Road NWAtlanta, GA 30327",30327,Fulton,7.0,7.0,10000.0,1.187,1969,,27231,0.0,2,2495000,33.8562078,-84.4208218
1725,"2659 Old Wesley Place NWAtlanta, GA 30327",30327,Fulton,6.0,6.0,8625.0,0.541,2003,,42285,500.0,2,2499900,33.8356588,-84.4306831
1726,"1266 Briardale LaneAtlanta, GA 30306",30306,DeKalb,5.0,4.5,,0.3,2023,7.0,5447,0.0,2,2499900,33.7891464,-84.3379154
1727,"3040 Wallace Circle SEAtlanta, GA 30339",30339,Cobb,5.0,6.5,7507.0,0.541,2011,,14513,0.0,2,2499900,33.8638251,-84.4684953
1728,"3107 Peachtree Road NE Unit: 1405Atlanta, GA 30305",30305,Fulton,3.0,2.5,2492.0,,2019,6.0,26847,2267.0,2,2500000,33.8393885,-84.37906199999999
1729,"695 Moores Mill Road NWAtlanta, GA 30327",30327,Fulton,5.0,5.0,4574.0,0.57,2023,1.0,3019,0.0,2,2500000,33.8433898,-84.4098796
1730,"3107 Peachtree Road NE Unit: 1405Atlanta, GA 30305",30305,Fulton,3.0,2.5,2492.0,,2019,6.0,26847,2267.0,2,2500000,33.8393885,-84.37906199999999
1731,"695 Moores Mill Road NWAtlanta, GA 30327",30327,Fulton,5.0,5.0,4574.0,0.57,2023,1.0,3019,0.0,2,2500000,33.8433898,-84.4098796
1732,"3134A W Roxboro Road NEAtlanta, GA 30324",30324,Fulton,4.0,4.0,3528.0,0.479,1945,,3699,0.0,2,2553360,33.8401223,-84.3506105
1733,"3112 Argonne Drive NWAtlanta, GA 30305",30305,Fulton,6.0,6.5,5036.0,0.415,2023,2.0,11722,0.0,2,2595000,33.8402388,-84.4076023
1734,"850 Camden Park CourtAtlanta, GA 30342",30342,Fulton,5.0,5.5,,0.42,2007,,18952,0.0,2,2600000,33.8660547,-84.35835360000002
1735,"1224 Beech Haven Road NEAtlanta, GA 30324",30324,DeKalb,5.0,6.0,5000.0,0.5,2023,4.0,8126,0.0,2,2600000,33.816786,-84.3413257
1736,"3085 Rhodenhaven Drive NWAtlanta, GA 30327",30327,Fulton,6.0,6.0,6718.0,0.503,2017,1.0,35430,0.0,2,2600000,33.8397896,-84.4112167
1737,"4075 Peachtree Dunwoody Road NEAtlanta, GA 30319",30319,Fulton,5.0,4.5,4919.0,0.57,2019,,26940,0.0,2,2600000,33.8663421,-84.3575116
1738,"355 Allison Drive NEAtlanta, GA 30342",30342,Fulton,5.0,6.5,6038.0,1.605,2019,2.0,21939,0.0,2,2650000,33.8537799,-84.3767103
1739,"40 12th NE Unit: 1906Atlanta, GA 30309",30309,Fulton,4.0,3.5,2537.0,,2021,7.0,0,25788.0,2,2651991,33.784818,-84.38642569999999
1740,"1007 Battle Creek Way NWAtlanta, GA 30327",30327,Fulton,5.0,6.0,5532.0,0.461,2023,5.0,0,700.0,2,2675000,33.8269883,-84.4231956
1741,"675 Sherwood #b NEAtlanta, GA 30324",30324,Fulton,4.0,4.5,4450.0,0.253,2024,5.0,10566,0.0,2,2675000,33.7981709,-84.3650279
1742,"104 SheridanAtlanta, GA 30305",30305,Fulton,4.0,4.5,4443.0,,2024,5.0,0,3456.0,2,2679000,33.8323439,-84.38092309999999
1743,"2731 Arden NWAtlanta, GA 30327",30327,Fulton,6.0,6.5,7470.0,0.413,2023,,24769,0.0,2,2699000,33.8292498,-84.4092644
1744,"2571 Sharondale Drive NEAtlanta, GA 30305",30305,Fulton,6.0,6.0,6200.0,0.263,2023,1.0,9907,0.0,2,2699999,33.8245205,-84.37262539999999
1745,"840 Camden Park CourtAtlanta, GA 30342",30342,Fulton,6.0,7.5,8950.0,0.43,2006,3.0,14394,0.0,2,2700000,33.8662877,-84.35871209999999
1746,"1245 Brook Forest Drive NEAtlanta, GA 30324",30324,DeKalb,5.0,6.0,6500.0,0.5,2022,4.0,5685,250.0,2,2700000,33.8159879,-84.3428869
1747,"906 Winall Down Road NEAtlanta, GA 30319",30319,Fulton,5.0,5.0,5500.0,0.463,2019,1.0,21114,0.0,2,2700000,33.8644564,-84.3576143
1748,"4362 Wieuca LOT 5 Road NEAtlanta, GA 30342",30342,Fulton,6.0,6.0,,0.25,2024,,7853,0.0,2,2750000,33.8704289,-84.37373420000002
1749,"4362 Wieuca LOT 6 Road NEAtlanta, GA 30342",30342,Fulton,6.0,6.0,,0.29,2024,,7853,0.0,2,2750000,33.8704289,-84.37373420000002
1750,"679 Moores Mill Road NWAtlanta, GA 30327",30327,Fulton,5.0,4.5,4872.0,0.74,2023,1.0,0,0.0,2,2750000,33.843807,-84.409947
1751,"400 Beverly Road NEAtlanta, GA 30309",30309,Fulton,4.0,6.0,6515.0,0.325,1999,3.0,30761,0.0,2,2750000,33.7973962,-84.37408169999999
1752,"4016 Whittington Drive NEAtlanta, GA 30342",30342,Fulton,5.0,6.0,6606.0,0.61,2003,,8848,0.0,2,2750000,33.8643489,-84.3728718
1753,"4362 Wieuca LOT 5 Road NEAtlanta, GA 30342",30342,Fulton,6.0,6.0,,0.25,2024,,7853,0.0,2,2750000,33.8704289,-84.37373420000002
1754,"4362 Wieuca LOT 6 Road NEAtlanta, GA 30342",30342,Fulton,6.0,6.0,,0.29,2024,,7853,0.0,2,2750000,33.8704289,-84.37373420000002
1755,"679 Moores Mill Road NWAtlanta, GA 30327",30327,Fulton,5.0,4.5,4872.0,0.74,2023,1.0,0,0.0,2,2750000,33.843807,-84.409947
1756,"400 Beverly Road NEAtlanta, GA 30309",30309,Fulton,4.0,6.0,6515.0,0.325,1999,3.0,30761,0.0,2,2750000,33.7973962,-84.37408169999999
1757,"4016 Whittington Drive NEAtlanta, GA 30342",30342,Fulton,5.0,6.0,6606.0,0.61,2003,,8848,0.0,2,2750000,33.8643489,-84.3728718
1758,"1442 W Wesley Road NWAtlanta, GA 30327",30327,Fulton,4.0,5.5,5824.0,1.73,2011,3.0,25001,0.0,2,2795000,33.8355702,-84.433206
1759,"1384 Lavista Road NEAtlanta, GA 30324",30324,DeKalb,5.0,6.0,4141.0,0.6,1948,4.0,6521,0.0,2,2799000,33.8166171,-84.3442838
1760,"687 Moores Mill Road NWAtlanta, GA 30327",30327,Fulton,5.0,4.5,4872.0,0.8,2023,1.0,8413,0.0,2,2895000,33.8440952,-84.40924389999999
1761,"1138 Moores Mill RoadAtlanta, GA 30327",30327,Fulton,5.0,4.5,7210.0,2.77,2023,,5469,0.0,2,2900000,33.8324122,-84.4236777
1762,"3344 Peachtree Road NE Unit: 4201Atlanta, GA 30326",30326,Fulton,2.0,2.5,3240.0,0.074,2008,6.0,31879,40788.0,2,2925000,33.8468775,-84.368714
1763,"4263 Irma CourtAtlanta, GA 30327",30327,Fulton,5.0,7.0,9800.0,1.003,2002,2.0,35365,1000.0,2,2950000,33.8721033,-84.42067229999999
1764,"4595 E CONWAY Drive NWAtlanta, GA 30327",30327,Fulton,7.0,6.5,7400.0,0.779,2007,,33239,0.0,2,2960000,33.8806088,-84.4012202
1765,"4152 Club DriveAtlanta, GA 30319",30319,Fulton,6.0,6.5,,0.567,2023,,11696,0.0,2,2995000,33.8684527,-84.3571008
1766,"10 The Prado NEAtlanta, GA 30309",30309,Fulton,5.0,5.5,3974.0,0.109,2021,6.0,29040,0.0,2,2995000,33.7914551,-84.3751303
1767,"3602 Nancy Creek Road NWAtlanta, GA 30327",30327,Fulton,4.0,6.0,5873.0,2.25,2000,,35178,0.0,2,2995800,33.8535222,-84.4423328
1768,"454 Beverly Road NEAtlanta, GA 30309",30309,Fulton,5.0,5.5,4500.0,0.3,2023,8.0,5342,0.0,2,2999000,33.7978942,-84.3742269
1769,"841 Camden Park CourtAtlanta, GA 30342",30342,Fulton,6.0,7.0,7990.0,0.41,2007,3.0,32871,400.0,2,3000000,33.8656276,-84.3585179
1770,"841 Camden Park CourtAtlanta, GA 30342",30342,Fulton,6.0,7.0,7990.0,0.41,2007,3.0,32871,400.0,2,3000000,33.8656276,-84.3585179
1771,"3107 NE Peachtree Road  Unit: 1701Atlanta, GA 30305",30305,Fulton,3.0,2.5,3290.0,0.08,2019,5.0,17559,33840.0,2,3049999,33.8399079,-84.3787588
1772,"830 Camden Park Court NEAtlanta, GA 30342",30342,Fulton,5.0,5.5,7177.0,0.44,2007,2.0,29725,0.0,2,3150000,33.8662623,-84.359093
1773,"25 Old PowersAtlanta, GA 30327",30327,Fulton,5.0,7.0,6546.0,0.909,1980,4.0,24087,0.0,2,3150000,33.9000619,-84.42396850000002
1774,"3155 Arden Road NWAtlanta, GA 30305",30305,Fulton,6.0,5.5,7700.0,0.772,2007,2.0,26631,0.0,2,3200000,33.8408536,-84.3991063
1775,"754 Myrtle NEAtlanta, GA 30308",30308,Fulton,6.0,5.0,6000.0,0.269,1920,,12924,0.0,2,3295000,33.7752965,-84.3803401
1776,"2560 Brookdale Drive NWAtlanta, GA 30305",30305,Fulton,4.0,6.0,6758.0,0.79,2015,3.0,28297,0.0,2,3295000,33.82531580000001,-84.4044832
1777,"4411 Lake Forrest Drive NEAtlanta, GA 30342",30342,Fulton,6.0,7.0,9125.0,0.62,2007,7.0,38187,0.0,2,3295000,33.87535,-84.38685269999999
1778,"217 15th Street NEAtlanta, GA 30309",30309,Fulton,5.0,4.5,5457.0,0.433,1910,6.0,29548,0.0,2,3295000,33.7880133,-84.3798692
1779,"1095 Curry DriveAtlanta, GA 30342",30342,Fulton,6.0,7.0,8554.0,0.701,2024,2.0,2730,0.0,2,3365000,33.8946428,-84.35168560000001
1780,"1480 Mount Paran Road NWAtlanta, GA 30327",30327,Fulton,6.0,6.5,7221.0,1.332,2023,4.0,14285,0.0,2,3395000,33.8696929,-84.4264779
1781,"1960 Wellbourne Drive NEAtlanta, GA 30324",30324,Fulton,7.0,5.5,7878.0,0.425,2023,4.0,8591,0.0,2,3450000,33.8080612,-84.3603116
1782,"2312 Montview Drive NWAtlanta, GA 30305",30305,Fulton,5.0,5.5,5000.0,0.241,1940,3.0,47492,0.0,2,3495000,33.8186335,-84.4016915
1783,"393 W Wesley Road NWAtlanta, GA 30305",30305,Fulton,5.0,5.5,6342.0,4.3,1930,5.0,41542,0.0,2,3500000,33.8303817,-84.4005258
1784,"1531 MorningsideAtlanta, GA 30306",30306,Fulton,6.0,4.5,6200.0,0.443,1928,6.0,22073,0.0,2,3500000,33.7845409,-84.3489467
1785,"393 W Wesley Road NWAtlanta, GA 30305",30305,Fulton,5.0,5.5,6342.0,4.3,1930,5.0,41542,0.0,2,3500000,33.8303817,-84.4005258
1786,"1531 MorningsideAtlanta, GA 30306",30306,Fulton,6.0,4.5,6200.0,0.443,1928,6.0,22073,0.0,2,3500000,33.7845409,-84.3489467
1787,"80 Inman NEAtlanta, GA 30309",30309,Fulton,5.0,6.0,6576.0,0.263,2006,6.0,28789,0.0,1,3695000,33.79368880000001,-84.3812074
1788,"350 Peachtree Battle Avenue NWAtlanta, GA 30305",30305,Fulton,6.0,6.5,,0.58,1939,3.0,21487,0.0,2,3750000,33.8214009,-84.3991679
1789,"4063 Rickenbacker Drive NEAtlanta, GA 30342",30342,Fulton,6.0,5.5,6245.0,0.491,2024,2.0,3251,0.0,2,3750000,33.86610410000001,-84.3789726
